plan_id,num_rooms,avg_room_area,std_room_area,avg_aspect_ratio,avg_compactness,avg_rectangularity
130,7,8.608061915714279,5.163637524861955,1.589947972536139,0.6502396299241787,0.9582016969709578
133,14,6.348865789999996,4.411682623407704,1.5066109833626917,0.7051610086087321,0.943016656247558
141,14,9.36542662392858,5.997372732029747,1.4771403816240685,0.7291838467064761,0.9480052683255134
143,25,9.167603242399997,7.169687481647628,1.4609034539346706,0.6760432802080658,0.9179681333748035
144,9,8.491221158333339,7.20615600739769,228.52144581743465,0.6523401222219547,0.980597533425612
145,7,9.937707351428573,5.776985437612286,2.213543164484471,0.6314682445697241,0.9289533107674763
148,7,7.830294544285722,4.114823070609101,1.5879721461525655,0.7011109192067911,0.9512695691611732
150,7,7.923422888571433,4.23818589206793,1.353745015713621,0.6764603624431714,0.8902726152777786
154,14,8.551883169642874,6.501655622527629,1.415903599527121,0.73413364158461,0.9822540681611299
157,9,7.095800318333334,4.522332553397597,1.563212217949725,0.7180392809689446,0.9504294837555504
158,14,9.167929756071427,6.956390360313667,1.6174623118077684,0.7066238835738633,0.96105381568802
160,8,7.337001853750005,4.670713807072646,1.9428199639672499,0.6735493414415178,0.9567167027977704
162,8,5.669765616874999,4.471551783131957,1.6061825632049684,0.733566683515704,0.9969352993732479
163,20,9.347883313000008,6.555068374059881,1.5845330596006795,0.6914205148616405,0.9298433494820779
164,13,6.7965609050000015,5.108916765299604,1.952621366234695,0.7018792553322188,0.9887416062553774
165,8,11.026671721250008,6.106874638076028,1.8198508897161518,0.7095190030742962,0.9875690696129076
169,11,8.662354740000003,5.590481379652684,1.601709069432605,0.6920627477596443,0.8907893642156129
172,10,6.181071614499997,4.626833071170167,1.6072503634372546,0.7037708408529745,0.961758590017269
174,20,7.903437779500004,6.7964614641348255,1.557359918106761,0.7277588739940284,0.9826920141514129
175,7,7.1570443357142866,4.968372447787682,1.6281781328007627,0.712621828182391,0.9654745509425536
176,26,8.37916081596155,8.226759356846376,4.8387475928125125,0.642792818318471,0.8719913959560158
177,13,7.8122554400000075,7.895457049286395,1.33210133410161,0.7382278554718115,0.9511075806816109
180,15,5.729772646333334,4.46654813403368,1.40056450836905,0.7229139665685281,0.9464266078164566
183,13,6.596620011153849,5.371024558485939,1.3809236372710991,0.7168564352571862,0.9447565738446915
188,4,8.752258755000003,7.374947456518226,1.2347980951167148,0.7629814033041287,0.9823611102735406
189,16,5.036988465,4.424097833053502,1.529313856314206,0.7371235248428654,0.9963383707973579
190,19,11.383132359473674,7.72408967233826,1.5267662328966252,0.6859783686044457,0.9402295308615111
193,5,9.754273306000004,9.627889572851611,1.3261450439994902,0.7277312776416033,0.9663704884650937
194,17,10.793306769411757,7.637350566225771,1.3598787098594247,0.7208371871934864,0.9031615525900452
199,6,7.715862181666668,3.343617248741798,1.3259303430832061,0.6521510573281789,0.9228350451749326
207,19,8.34516939842105,6.221123654397164,1.4795746046297922,0.7421372821913829,0.9742860263498866
208,8,8.973994089374996,7.674109908001929,1.5925204681108662,0.7068471047589853,0.9591984174250994
211,13,7.48741014,5.803971341077271,1.375142977894015,0.7243450181782843,0.9525264812359768
214,11,9.183908348181808,9.7257029627392,1.3669529517357142,0.7354444478983115,0.9622991827771729
215,9,5.5409505277777775,4.6420859957152505,1.7234373246386625,0.7046933347614048,0.9949810946432613
218,20,9.192996301750007,6.224288773334597,1.6474073715581372,0.7140422034056847,0.9712336001061906
220,18,5.322467403611108,4.273025638589705,1.6115184243279075,0.6778799504888767,0.9338484461031159
221,8,7.913418701249993,5.507073756886364,1.4967754514667928,0.7132738806338765,0.9495614994840881
222,24,9.982939282708335,6.575023708688714,1.9114285057055642,0.6683612933162776,0.9175105842204445
225,15,8.004774245333323,5.608076682639048,1.7667561075531666,0.687052326137777,0.9562347625640762
230,7,10.988897737142866,10.721077201986931,1.5885730741070228,0.7390218557187881,0.9988176827146855
231,13,9.976048895384615,8.27200134842921,1.386735596503717,0.7387096534815926,0.9698409634679247
232,5,6.937726087999996,5.843545443587706,1.5234141306556983,0.7032348983867082,0.9439950127752958
233,2,20.287431175000005,15.479463874795377,2.111440552772431,0.6788958816651589,1.0
239,5,8.371201207999997,5.830810644198741,1.728492990608738,0.6007647549432844,0.9892578067996418
241,7,13.649495487142861,12.552584673039814,1.1818162718703789,0.653488653833583,0.8648855735170881
242,6,6.990353095833328,6.2573782355673115,1.3931478072056998,0.6372054213027204,0.9113946654140809
247,10,7.568822480000003,4.600695234313514,1.7241772873983123,0.6865246746741424,0.9857589570404318
248,9,6.866835498333338,4.749952051028218,2.1707752833490286,0.6570337070433738,0.9440261687840391
251,13,6.984966748076925,5.271940497045189,1.8643234861934788,0.7099734843485245,0.9936517041147968
253,21,16.059663754285708,12.207983805373216,2.1909016872939646,0.6805432992620213,0.9841887705397331
255,13,7.270742820769232,5.0665197326580484,1.7033318490582963,0.6792672165738374,0.9604105824540993
259,26,8.49681287384615,7.668484281382311,1.7574883469178415,0.6751023194823212,0.927192927543917
263,12,7.384980837499998,6.197641407305578,1.5760634438988286,0.6787854836196031,0.9168894719054402
268,9,7.151661486666658,6.065480266025026,1.5413028771872392,0.7285026748476162,0.9759616585948621
271,6,8.213442658333323,5.852664214214462,1.85860381272043,0.6833001459142282,0.9627298160040111
275,6,24.81023243833334,29.527646433365305,1.3104760667275468,0.709862108276754,0.9199823064666726
277,1,24.25279694,,2.314745589916278,0.6618395790337267,1.0
282,11,7.7498282918181705,6.609649394215726,1.1333785782982442,0.7028739378150572,0.8877501555664409
283,14,7.661903674642856,4.977994117983625,1.5578569844267005,0.7187758115152659,0.9701824730004035
285,16,10.40886861624999,7.05541753125178,1.3234416967572902,0.7296481316535979,0.9793895464820799
287,19,9.462821708947374,7.44229058141493,65.89123631639839,0.6795697268444693,0.9726574653105288
288,18,8.424813525277782,7.663206882859713,1.5832455060804862,0.7133576695802643,0.9626544955782754
294,8,5.310832641874999,3.3391016939554077,1.5321416666502201,0.7233455838065966,0.9495575877425464
302,18,9.16831498833332,6.58655688296707,1.5492024208745139,0.6720057510835108,0.9576191135616643
303,15,6.451896317999995,5.580705621239813,1.6428179274353691,0.6859015479061322,0.940006220692153
306,16,6.767919339062496,5.46228366374061,1.4500802539147144,0.7253981786367387,0.9651099613065636
312,5,7.663619200000001,5.865236650803665,1.6180650275481674,0.7038627172796253,0.9591754183301513
313,7,8.551642241428572,6.219192698406987,1.5000085746941196,0.7282526646107795,0.9708273238782336
320,21,14.360072839999987,12.702526927261395,1.8131760019588674,0.68113343919436,0.9678322802620595
333,10,4.529914134500001,3.504723652652501,1.5912224534977064,0.7153143783409932,0.9704527328199054
334,19,7.784251094210528,5.304204417995405,1.618630956523325,0.6797283847594257,0.962591308466358
336,13,9.448629252692301,6.965139411335439,1.6407821337722197,0.7041249134668239,0.9581518639022328
337,14,10.913345127500019,6.344903745842311,1.6745337266412996,0.6401103202581107,0.8974820028327831
339,19,5.376863066842105,4.432436146347538,1.7622838722660772,0.6948294763740899,0.973070279842431
340,8,8.849353868749999,8.207449534525352,1.6911066276117366,0.6821832228173919,0.9140285245484414
343,10,7.740895383000004,5.9549263159484545,1.2136608347585918,0.7221783589172048,0.9318624355159442
347,8,9.597913033125003,8.256055294300758,1.9509983004372788,0.6178274164637348,0.9633180000276971
353,17,5.918587535588233,4.21766471142692,1.3621845500727612,0.7298753865390711,0.9614003721555444
355,20,8.006369961999999,6.236773071675431,1.8866673891101748,0.6608599296479446,0.9368149958517715
357,19,11.768033202631601,11.418446217045751,1.495361038171168,0.6817462802796472,0.9386363754166234
358,9,11.581481009444438,6.630329258998456,1.5728839893169102,0.6485146555276505,0.9083486772271184
360,10,6.719165794000006,5.6665665386599775,1.4037094218962605,0.7236695467677207,0.9581555844423425
361,20,7.522553838500022,5.53486824414448,1.5111236115470106,0.6733213914291392,0.9331276190813806
366,18,18.825193401944432,25.850382740779956,1.610189642746323,0.6974817626976907,0.9274145257138817
368,15,6.846773423000003,6.128864666938602,1.4051695650643423,0.7200096853668352,0.9518987985642864
369,16,14.825574628749987,13.681206277755138,1.6131604349522346,0.6398964832722789,0.8559895964870439
372,15,9.936857488666664,7.245312130918247,1.5388688915002355,0.7325126712785331,0.9767191300810699
375,17,8.649434288235291,6.575187347739824,1.6748264865289115,0.6985003924494313,0.9535904820279384
377,5,5.984566520000003,5.4641098439446285,1.6110548880382407,0.7076261585417225,0.9636156087336076
380,16,5.9809700775000065,5.600945703455313,2.1745718606060347,0.7051047200393756,0.9724089380007701
381,13,6.497278903461535,5.866739276435421,1.4842277854350803,0.7323460408510102,0.9763162167224653
384,37,8.418602440810812,8.60049895275992,34.42655042189732,0.6267835351188931,0.922053014921887
392,7,10.955597669285728,6.789527554656534,1.7468007718567502,0.6714436539447313,0.9292025546117489
393,5,9.344712793000001,9.053002485295032,1.603074348086696,0.7102309387436873,0.9731834768210808
395,9,5.240508693333332,7.16361589276581,276.9673987434891,0.5109526237098435,0.890395258955454
397,9,6.565492326666666,5.024526850228389,2.478464526437164,0.634237658164099,0.9663935152731722
403,14,8.339050649285706,5.789955688421518,17.79689745382053,0.6641758274635838,0.929824563912473
407,16,8.884093464687512,5.89308884933332,1.9629059204419568,0.6917155534095106,0.9868708992272228
410,8,7.16289012375,7.247144130468831,1.503389997425495,0.73421549559223,0.9929686597984586
413,10,9.393674081,7.321051198012025,2.0222525449282487,0.6859757644136636,0.9753758081173898
416,15,7.526418271333316,4.8839974527160726,1.6934496018995382,0.6339149252492438,0.9186945464890145
420,19,13.565061485526389,15.278194266637644,1.6056441870265339,0.6683165666293939,0.930058106181562
429,13,7.2436238965384625,6.730245440834233,1.4205932797207301,0.7273219047294371,0.9675926552465205
435,7,5.069629599285718,4.3896204583561085,1.5091234048164062,0.7518287771837793,0.9797971604372705
437,10,8.191271650999994,6.208448193117882,1.823217898027965,0.6810144655746698,0.955089675185117
444,28,8.934641007142863,9.163442354067955,30.746538255098123,0.6880931251219976,0.9631518651869062
445,17,6.947113076176497,5.026496828746676,1.4095943934379522,0.7236526478452934,0.9699076993628094
448,9,6.8417861733333325,4.6617954565999415,1.4374884679203004,0.7266653968323546,0.9711536438830548
449,13,7.980724685384611,6.724055166637866,128.04199021987364,0.6562485826631304,0.9578573199119309
451,17,8.160838558823524,6.687289636995827,1.7972109989310439,0.6938715625300655,0.9951167818420208
470,7,10.406267807142857,5.736648498812077,1.6138310580266115,0.7195077483118205,0.9738634356726299
471,7,7.445776068571428,5.074730739347629,1.242078674738615,0.7685918262330468,0.9941389017419952
473,15,10.005260671666667,7.583107780943982,1.3851956189998618,0.7406478297945162,0.9636470343405343
476,3,9.965353093333329,8.706138902456656,1.1719865106315852,0.7504989092336695,0.9853213145887986
477,13,6.901803933846157,4.906591346770546,1.570732288842907,0.7113717183866106,0.9893228250838694
479,9,8.178747876111112,4.473426005444211,1.647077425191759,0.6549340055167934,0.9368088927089574
481,12,6.845337882916671,4.200539072008975,1.4028305032055437,0.699298978045921,0.9211285547677814
483,40,9.011456404249998,8.713905736253023,168.30924792508597,0.6561473481213479,0.9542257630361137
486,9,7.55333844888887,5.596463060656562,1.364572647965613,0.7062609828638922,0.9126416918407048
488,6,7.914161936666672,5.407087784993256,1.9637956454058954,0.6285887994506097,0.9422087363999972
490,11,6.065162529545452,4.362403581204653,1.4688626376649216,0.7443013067668809,0.9788292623176974
491,11,7.015546282727299,5.941659680662868,1.5377782056018554,0.7469199305138922,0.987934784867377
494,9,9.059688258888876,5.817814544088149,1.378523253715663,0.7180684339740137,0.9454261522521583
498,10,3.8275356040000013,2.610720675598761,1.468759105365548,0.7143243124918061,0.9529678504241789
499,28,9.436578431428563,7.60723665934725,1.7318761128045348,0.7167190708619089,0.9739753530996816
500,13,6.704460278846151,5.336276029944658,1.3690576198962865,0.7081546570610329,0.9687096949720856
502,7,5.507871517142858,2.4492122236464207,1.5824832069419388,0.691650407767505,0.9344296607317835
504,17,27.218081264999995,34.91042872516838,1.6468240780180265,0.644859985493773,0.9033368993392651
507,8,4.35133527375001,3.7955392543637765,1.6448485624694493,0.6525722602568208,0.8886655478823122
511,9,8.039417512222226,6.66454993475078,2.1850697863852755,0.6284968587672881,0.9765449267975804
518,33,11.141181437121215,17.533369460384694,1.3528814396804536,0.7339479785556828,0.9628291061025636
520,13,7.202322606923082,5.428078037675814,1.6270129923943004,0.7153028883110993,0.9659656061388465
521,15,7.909983608333334,6.829574990940764,1.3643511225964835,0.7100352744844433,0.9839574022739617
522,7,7.431338678571434,6.822207230149876,1.7100184169309909,0.7002621008995588,0.966244309125892
524,13,6.00821552769231,4.686723169276113,1.957762321095936,0.686503356789206,0.9588649163111096
530,4,8.871481532499999,9.642076391077264,1.4889455460886247,0.6393598159481342,0.943612448039987
534,4,7.986481258749996,5.204271073879515,1.181974282474119,0.6343464604068171,0.8417612463519295
537,21,8.901253690476175,8.297691919770596,1.3662160269983938,0.736327076947897,0.9641388590203778
538,11,10.304389423636364,5.998900256548689,1.9398969523607617,0.6594292151397653,0.9193093208306945
541,11,20.26449005272728,17.908306870871257,1.7227491315135062,0.7205705540038113,0.9924311580047415
543,16,7.827187174375009,5.9206184200000616,1.7628539192035415,0.6425413527137745,0.9417372016765078
546,5,17.674734212999997,16.063610417227046,1.7177322471289536,0.6789196664616731,0.9462650281870626
548,7,6.9616562007142795,4.606098293985655,1.6622796341523838,0.6597614712173476,0.9138160491252469
551,15,11.633717571333351,10.715775930703217,1.3409065031791216,0.702938382498939,0.9331961405440233
552,7,10.135564846428583,7.0505722532134305,1.5140404878553766,0.6463769412162659,0.8718419561025145
555,16,11.440908133125003,23.699685159105794,50.61764411815766,0.5767920356339087,0.8523067146469749
559,23,5.836846287173907,6.922741546915468,37.45948377781831,0.6684509460739994,0.9653140294615246
561,6,7.416635233333334,7.56703922178077,1.5977746405171838,0.6345233478169524,0.9212959612200574
562,13,6.998180529615396,5.541852847705227,1.20719587609374,0.7460861460822171,0.9798816767959752
566,12,4.559815602083336,4.403711478039008,1.2876034158604588,0.7569557429693221,0.987512044236654
569,11,8.967134156363636,6.469659761496923,1.739375338005282,0.6744695911795587,0.9419459763569425
570,13,7.411895411538468,6.655005810523498,1.6539781328840928,0.7124721807355165,0.972248285340876
571,8,16.11237531499996,15.591572894859025,1.5801985208570355,0.6263181942344942,0.9531446047356034
575,17,10.793306769411757,7.637350566225771,1.3598787098594247,0.7208371871934864,0.9031615525900452
577,11,12.55047527318183,12.345176755730973,1.6132641608957194,0.7045425139405931,0.9559745904040979
582,13,4.38982894,3.0976550262220894,1.885688047598052,0.6799832649162639,0.96857009245635
585,8,6.471597678749996,3.91429600465639,1.7944207768332043,0.671098948551756,0.9448397994577061
590,9,9.317310033888893,8.427487105960076,1.6071419856169094,0.707754753333393,0.9589840869237675
591,11,7.050522181818181,6.72156529383667,1.2522491001112186,0.7505814265596218,0.9557705511641355
594,22,12.745981243181813,7.825388031625893,1.7886990590659197,0.6702884192011728,0.9249765779134381
596,22,6.926032950681818,5.597082656087999,1.8115810545220195,0.6988438999773442,0.9674199192152352
600,6,20.650799025833333,13.607936714543708,1.2533674918068594,0.7137209825759602,0.9231446359758627
601,20,9.912746433249982,6.808252449294376,1.7021647571799974,0.684378279441697,0.9698457463260206
602,12,6.246128804166666,3.943949792834269,1.465113871270442,0.7434803345178236,0.986004797917383
613,6,12.33331331000001,6.216939910577886,1.8493094774902683,0.6491210514328408,0.9659388649787516
616,12,5.049797216666669,3.7361914166678902,1.4479256502364626,0.709541731811865,0.9450989030209461
617,12,6.1951370875,6.096413209497786,3.606212766820528,0.6619603806362377,0.9297493872773672
619,4,11.846596022499996,13.446225774415963,3.611573709981304,0.5307467518985851,0.9187234693444186
621,8,5.439193651250001,4.435116455404052,1.2657707034188928,0.7202835766024505,0.9642576463437464
626,10,8.460969535000004,5.405071958478603,1.3270031137447145,0.7529483440566935,0.9826340434666416
627,7,3.6779466399999987,2.6311730161590834,1.4814878441401542,0.6726433013201903,0.9118209538989264
631,17,6.72983169235295,6.80325025809225,1.623793716631182,0.6698932380705713,0.9113009416599134
634,15,7.16500234666666,6.130328115251067,1.383527378702122,0.7419706575758566,0.9563109999945533
637,11,7.773299325000008,5.714437047786185,1.3744837536603132,0.7202071820165489,0.9407741719392452
638,10,8.534950486000003,14.312169846076177,5.502362736245813,0.6523401674778752,0.9542154984973255
641,4,7.0529964175,7.641196722797197,1.5391765794639247,0.6894163838057772,0.934087039271272
642,22,8.877494523181829,7.416304220604481,1.5140334331616352,0.6912384663025887,0.9145880357273467
643,23,9.768518473913044,7.549787747729008,1.5756321133883022,0.694005203464765,0.9190904364358083
650,14,7.962196730000007,8.834094115285518,1.5880103444713918,0.6921824743412515,0.9732786407038566
651,6,8.220689326666674,4.306916046646564,1.5040942760192533,0.7367963217910676,0.9790216436373812
652,20,7.114834110749994,4.989837972448496,1.9946498694531845,0.705396496501289,0.9691897030774237
654,23,7.728151464782608,7.198538542268103,2.774457867605278,0.6117684035713574,0.9468213074094732
655,8,7.395553208125007,5.1045424187498485,1.510027107651922,0.7502070192024832,0.9723038296302227
662,22,6.6256260120454415,5.265294095511954,1.8217028365706076,0.6585518287730046,0.9290729422156605
665,14,5.118958416428572,3.2942656143722515,1.5388460843094538,0.7288136203421104,0.9662750926243628
672,8,10.781391004999994,6.037828549856118,1.4248042765029796,0.731476447642202,0.9652501121806186
674,7,8.533019054285711,5.555145770554136,1.4820771757080478,0.7103109905112864,0.9441610568941851
675,9,10.473193505000001,7.880685533648469,1.4590423009738027,0.6947342306483818,0.9679661033800941
677,16,7.660418465000005,6.966665823786925,1.3952586045883124,0.7132234639558656,0.943895077830518
678,11,6.349254919090909,4.198278586312545,1.5036763762488226,0.717987667947548,0.9614571836849563
679,17,14.962944442058841,14.040858531899651,1.6188759169124316,0.6424638333188041,0.8591800414812315
681,12,12.507236520833338,10.078528500820056,2.0409947487076985,0.6746697623282026,0.9619906328252599
687,10,8.256313354000001,6.959058165395484,75.09966699640378,0.6317513909600181,0.9502812420295463
688,9,10.217107256111113,6.613761329440941,1.9794874931239288,0.6775793439121087,0.9781394059103025
690,18,8.10148402916666,7.790438997690835,1.3934528767339607,0.7042269032180495,0.9179785872710071
693,7,7.972735490714288,5.869139964697474,1.4335999613827595,0.7179028700943164,0.9369775901485419
698,8,8.246427994999994,6.303734661202243,1.446355246127586,0.7206418763104729,0.9557198540142422
702,12,8.34916625083333,4.987651776942666,1.6246917411292146,0.7126828593040427,0.968538554352182
703,8,5.604840317500005,3.5125036875926536,1.4100578385765927,0.7499927319369875,0.987595819535755
705,18,7.797512099444439,4.3550224599393745,1.3291814354190619,0.7255036836803573,0.9499919697957974
708,6,6.458861299166654,5.063104577886361,1.5873960978901704,0.6556123228514247,0.9747728905467167
709,7,8.619940808571428,5.456851730136994,1.881521288991404,0.6941102807420599,0.9780436882680971
710,11,7.282908119545448,11.04483013072596,1.390179755777038,0.7171273661983095,0.9771342070313096
712,28,5.302320179464289,4.401726100638288,13.690786871128639,0.6246171316746242,0.8978258591716092
715,9,7.118755766666658,4.178940914969287,1.6750612550839106,0.6540622889638975,0.8878775597827766
716,12,8.708960415416643,7.554739349563659,1.702483398847236,0.6811173740072373,0.9393264014250678
717,7,8.007990655714297,5.436971287663959,1.525992214808025,0.7313313444380647,0.9821028039289762
719,12,7.625123948750015,5.300725961832244,58.23490183858232,0.6532337952059789,0.9272823741300561
720,17,6.3984002641176545,4.495552020506987,25.411783940055468,0.6660549303127835,0.909130847546522
725,10,8.85753475299999,5.438558643689375,1.707971456293023,0.6916113435377287,0.9499069716002391
728,13,9.279691511923078,9.493781229950496,32.98995384650678,0.6364149932680245,0.9140426723667883
729,11,4.726972383636368,3.0763919332889875,1.4511292500212274,0.7163463883054254,0.9519565680888212
735,14,10.24651104964285,5.844414322084043,1.479692805323038,0.7292234437620791,0.9633630650001799
736,10,9.000956267999998,9.660113213792215,1.4155654787305187,0.7489600562520667,0.9936539845145977
738,6,11.066850839166657,5.090926876344235,1.6963220527205323,0.6996686997724999,0.986245088847176
741,9,9.367687977777756,7.354707656842446,1.3452951985338315,0.7262326626231497,0.9906778860997149
743,7,7.813755688571434,5.362935530130417,1.5491465096251766,0.7328998769774806,0.9864311114995334
745,9,7.014511602222223,4.9964743444368365,1.501908382964574,0.7027510909970869,0.9341916311630314
747,12,9.598543032083331,10.250181617514531,1.5752828689282332,0.6810342602118843,0.852848196841789
748,6,6.569760779999996,6.154873465747283,1.295145489216255,0.7083989217102067,0.9115147272291693
749,6,8.868281071666669,5.477031996199242,1.8920512580346613,0.6838949658313519,0.9812507180746283
750,10,13.452884975500018,11.687222622861645,1.3869256079910115,0.6668996753257777,0.9523330578452642
751,11,8.557994604545454,6.291822306529122,1.7783460826610271,0.6866330495458847,0.9570716494734945
752,12,8.708960415416643,7.554739349563659,1.702483398847236,0.6811173740072373,0.9393264014250678
753,17,9.274682979411772,8.658166465826858,1.5116021688221404,0.6854515962960681,0.9293110722968959
755,8,9.94326692875,6.471628736602622,1.8558164352248965,0.6560236019993541,0.8850619482647434
756,7,11.487571133571407,6.945571341043854,1.501980887714304,0.6630110400789568,0.9031753403460077
763,15,12.545765420999992,10.169949801111501,3.1779222160323233,0.6037176996070454,0.8324295619586194
767,14,6.836009040714281,5.394997225873325,1.5738149671648303,0.7165322902987309,0.9548184472641781
769,22,12.800482918409063,12.60911412294502,1.6074321363674946,0.6790645981427242,0.9168049068632572
772,8,8.48242846312501,4.13684179297618,1.4705483741884322,0.7014837951585944,0.9591318700855389
774,13,9.57289024538462,6.794881952191833,1.5009395542762742,0.6764057130579935,0.902993030299486
775,12,8.521233015833333,6.601976210083628,1.774675997555226,0.6853899864383083,0.9494599545755009
777,9,9.179949658888885,7.751200498181839,1.3506140300605511,0.6552654804934515,0.9118615097328452
783,23,15.437577230217375,16.695411044257707,1.9566664744530111,0.6724948540484471,0.9467893833569824
784,17,7.4360651576470564,6.180272734269627,1.845989069384426,0.7111646610256809,0.9965489840395096
788,9,7.359833127777782,4.691106186151854,1.3519581039315145,0.7445505001002369,0.9805916343925046
789,6,6.135948865000013,3.4583321004923593,1.286528116500812,0.716117881793191,0.9603318697044069
790,8,10.092930354374998,7.710451421252814,1.3581502928594427,0.6982306213272282,0.9217727027273627
793,7,4.052342121428567,3.4088266194530625,2.4467467647629193,0.6235731217171168,0.9346715817258895
794,11,6.759161269090905,5.604852128022168,1.6121790534742082,0.6877187696674762,0.9595687660155114
797,19,7.709604515263161,7.042910518402678,1.817913930652514,0.7111929909320944,0.9917692394065102
798,14,6.315640315000003,4.831507773121954,1.574046726417059,0.7140733653210783,0.9661743634862342
799,15,6.791657001666669,4.917722028089414,1.3632243777157427,0.7334071500634265,0.9625171624311082
801,9,8.212031385555555,4.09017660710036,1.7202619382256699,0.6841928381178086,0.9426532752979548
803,8,7.572784453749989,3.923661972508909,1.3544568657443365,0.754695405678691,0.9861613694740379
